ship_id,callsign,shipname,draught,imo,ais_type_summary,mmsi,speed,avg_speed,destination,distance_to_go,distance_travelled,eta,eta_calc,eta_updated,heading,lon,lat,max_speed,timestamp,utc_seconds,current_location,jenis_alert,track
6432660,YD6578,TB SURYA KARYA 1,0,0,Tug,525000000,0,7.4,CLASS B,0,671,NA,NA,NA,287,1204054,-4542356,9.8,2022-03-24T01:11:00Z,20,0101000020E610000000000020F2195E40000000605F2B12C0,ALERT-AISDOWN-3DAY,"LINESTRING(119.1307 -2.47309,109.0225 -0.666402,109.0225 -0.666402)"
6432873,NA,KM BAHTERA NELAYAN,0,0,Fishing,525101605,51,NULL,CLASS B,0,9978,NA,NA,NA,511,1033861,0.9994829999999999,0,2021-09-19T10:34:00Z,60,0101000020E6100000000000E0B5D85940000000C0C3FBEF3F,ALERT-AISDOWN-3DAY,"LINESTRING(103.3881 1.002433,126.376 -7.127944,126.376 -7.127944)"
6433566,NA,KM SETIA BUDI,0,0,Fishing,525555555,0,6.1,CLASS B,0,4797,NA,NA,NA,0,1055903,119866,6.7,2021-09-27T11:03:00Z,60,0101000020E610000000000080C7655A4000000020B62DF33F,ALERT-AISDOWN-3DAY,"LINESTRING(104.8122 1.064667,138.1788 -8.671581,138.1788 -8.671581)"
6435089,YDA6527,TB. BLORO 28,0,0,Tug,525200989,52,5.6,CLASS B,0,445,NA,NA,NA,511,1222069,-47251,7.3,2021-12-14T19:07:00Z,34,0101000020E6100000000000E03D8D5E40000000A080E612C0,ALERT-AISDOWN-3DAY,"LINESTRING(122.861 -4.473092,118.5475 -3.637402,118.5475 -3.637402)"
6443153,VRTD7,FOREVER ASSURANCE,83,9880398,Tanker,477629800,0,7.7,SIN SG,0,1932,2022-06-11T06:30:00Z,NA,NA,117,1039534,129003,12.9,2021-09-04T15:08:00Z,49,0101000020E61000000000008004FD594000000080F6A3F43F,ALERT-HLD-ALKI,"LINESTRING(121.2686 -7.688162,120.2818 -7.48985,119.7983 -7.391897,118.3596 -7.019403,118.225 -6.911849,117.9589 -6.785375,117.4997 -6.606389,116.7252 -6.280833,116.7252 -6.280833)"
6445890,PMPD,KM. STB 14,0,0,Cargo,525200942,78,6.6,CLASS B,0,917,NA,NA,NA,511,1168638,-436216,8,2021-09-25T14:45:00Z,0,0101000020E61000000000008048375D4000000020DA7211C0,ALERT-AISDOWN-3DAY,"LINESTRING(122.9171 -4.076447,116.4417 -4.18335,116.4417 -4.18335)"
6448141,YDA6245,PRIMA SAKTI II,0,0,Tug,525100976,38,5.4,CLASS B,0,304,NA,NA,NA,511,1185759,-2850123,6.3,2021-09-28T08:23:00Z,55,0101000020E610000000000080DBA45D40000000400DCD06C0,ALERT-AISDOWN-3DAY,"LINESTRING(118.585 -3.34039,118.5475 -2.884545,118.5475 -2.884545)"
6453245,NA,MAKMUR MANDIRI V,0,0,Fishing,525900981,53,0,CLASS B,0,0,NA,NA,NA,511,1139139,-6619418,0,2021-09-21T23:17:00Z,20,0101000020E6100000000000607D7A5C40000000C0487A1AC0,ALERT-AISDOWN-3DAY,"LINESTRING(113.9139 -6.619418,121.6409 -7.59933,121.6409 -7.59933)"
6454071,3FES7,HL GREEN,90,9869344,Cargo,373752000,93,11.1,AUPHE>KRKAN,3101,362,2022-06-22T01:00:00Z,2022-06-22T00:29:00Z,NA,357,1274644,724174,14.1,2021-09-21T06:00:00Z,32,0101000020E6100000000000C0B8DD5F40000000C08AF71C40,ALERT-HLD-ALKI,"LINESTRING(116.1097 -10.68806,116.0734 -10.53722,116.0482 -10.43857,115.9963 -10.23499,115.9714 -10.13277,115.7944 -9.411177,115.7465 -9.229295,115.7172 -9.10933,115.7095 -8.94286,115.7475 -8.806488,115.7701 -8.72171,115.8102 -8.60197,115.8474 -8.490316,115.8736 -8.409558,115.9162 -8.276775,115.9162 -8.276775,115.5781 -7.852728,115.44 -7.725088,115.4033 -7.67773,115.292 -7.538373,115.1459 -7.37123,115.1459 -7.37123,114.9123 -7.109175,114.8497 -6.974751,114.8053 -6.856352,114.725 -6.642305,114.725 -6.642305)"
6454071,3FES7,HL GREEN,90,9869344,Cargo,373752000,93,11.1,AUPHE>KRKAN,3101,362,2022-06-22T01:00:00Z,2022-06-22T00:29:00Z,NA,357,1274644,724174,14.1,2021-09-21T06:00:00Z,32,0101000020E6100000000000C0B8DD5F40000000C08AF71C40,ALERT-HLD-ALKI,"LINESTRING(113.6702 -5.653607,113.8868 -5.703587,113.9414 -5.717371,114.2 -5.820231,114.3109 -5.865057,114.4074 -5.982082,114.7453 -6.692695,114.7934 -6.81846,114.8659 -6.975069,114.8659 -6.975069,115.119 -7.378242,115.2898 -7.558018,115.4035 -7.688746,115.536 -7.803058,115.623 -7.932625,115.7302 -8.065713,115.8499 -8.212927,115.8233 -8.36458,115.7704 -8.522616,115.7158 -8.688309,115.6491 -8.886595,115.5938 -9.050837,115.5715 -9.182137,115.5715 -9.182137)"
6455847,YDB3228,MERAH PUTIH 01,0,0,Tug,525800971,37,5.2,CLASS B,0,3885,NA,NA,NA,511,1202458,-5615117,6.1,2021-09-12T13:52:00Z,0,0101000020E610000000000020BB0F5E4000000040E17516C0,ALERT-AISDOWN-3DAY,"LINESTRING(118.9411 -0.3369,118.28 2.332192,118.28 2.332192)"
6455847,YDB3228,MERAH PUTIH 01,0,0,Tug,525800971,37,5.2,CLASS B,0,3885,NA,NA,NA,511,1202458,-5615117,6.1,2021-09-12T13:52:00Z,0,0101000020E610000000000020BB0F5E4000000040E17516C0,ALERT-AISDOWN-3DAY,"LINESTRING(119.065 0.30506,118.4674 -3.434972,118.4674 -3.434972)"
6456918,POPV,AYU 168,0,0,High Speed Craft,525019616,0,5.1,CLASS B,0,679,NA,NA,NA,511,1068931,-606899,5.4,2021-09-15T18:18:00Z,60,0101000020E61000000000008028B95A4000000060A54618C0,ALERT-AISDOWN-3DAY,"LINESTRING(112.7156 -7.18821,116.2342 -7.10591,116.2342 -7.10591)"
6456918,POPV,AYU 168,0,0,High Speed Craft,525019616,0,5.1,CLASS B,0,679,NA,NA,NA,511,1068931,-606899,5.4,2021-09-15T18:18:00Z,60,0101000020E61000000000008028B95A4000000060A54618C0,ALERT-AISDOWN-3DAY,"LINESTRING(116.2682 -7.970957,116.7471 -8.891885,116.7471 -8.891885)"
6457333,YDB6204,TB.KSA 76,0,0,Tug,525200567,1,5.2,CLASS B,0,0,NA,NA,NA,511,1156626,-3767597,5.8,2021-10-19T02:38:00Z,0,0101000020E61000000000000068EA5C40000000E009240EC0,ALERT-AISDOWN-3DAY,"LINESTRING(117.4035 -4.565558,115.6627 -3.767627,115.6627 -3.767627)"
6457333,YDB6204,TB.KSA 76,0,0,Tug,525200567,1,5.2,CLASS B,0,0,NA,NA,NA,511,1156626,-3767597,5.8,2021-10-19T02:38:00Z,0,0101000020E61000000000000068EA5C40000000E009240EC0,ALERT-AISDOWN-3DAY,"LINESTRING(122.9229 -4.314865,117.4553 -4.594085,117.4553 -4.594085)"
6457333,YDB6204,TB.KSA 76,0,0,Tug,525200567,1,5.2,CLASS B,0,0,NA,NA,NA,511,1156626,-3767597,5.8,2021-10-19T02:38:00Z,0,0101000020E61000000000000068EA5C40000000E009240EC0,ALERT-AISDOWN-3DAY,"LINESTRING(115.888 -3.988153,122.9229 -4.314865,122.9229 -4.314865)"
6457333,YDB6204,TB.KSA 76,0,0,Tug,525200567,1,5.2,CLASS B,0,0,NA,NA,NA,511,1156626,-3767597,5.8,2021-10-19T02:38:00Z,0,0101000020E61000000000000068EA5C40000000E009240EC0,ALERT-AISDOWN-3DAY,"LINESTRING(117.5094 -4.63504,122.8111 -4.543551,122.8111 -4.543551)"
6457333,YDB6204,TB.KSA 76,0,0,Tug,525200567,1,5.2,CLASS B,0,0,NA,NA,NA,511,1156626,-3767597,5.8,2021-10-19T02:38:00Z,0,0101000020E61000000000000068EA5C40000000E009240EC0,ALERT-BLACKSHIP,"LINESTRING(115.6654 -3.778815,115.6654 -3.778827,115.6623 -3.775245,115.6445 -3.750865,115.6441 -3.750417,115.6486 -3.774183,115.6485 -3.774195,115.6486 -3.774138,115.6487 -3.773845,115.6487 -3.773845,115.6487 -3.773802,115.6487 -3.77396,115.6486 -3.774123,115.6487 -3.774058,115.6498 -3.775355,115.6494 -3.774655,115.6498 -3.775435,115.6652 -3.780323,115.6669 -3.780302,115.6894 -3.79477,115.6968 -3.809145,115.7289 -3.848042,115.7751 -3.884908,115.8054 -3.91162,115.8468 -3.950877,115.8869 -3.986113,115.9195 -4.016752,117.5094 -4.63504,117.5094 -4.63504,122.8111 -4.543551,122.6747 -4.068442,122.675 -4.067762,122.6741 -4.067603,122.6741 -4.067603,122.6744 -4.068692,122.6744 -4.068692,122.674 -4.067992,122.674 -4.067858,122.674 -4.067858,122.6741 -4.067598,122.6739 -4.068097,122.674 -4.068135,122.6744 -4.068557,122.6741 -4.068244,122.6747 -4.068685,122.6745 -4.068437,122.6746 -4.068425,117.606 -4.69314,117.606 -4.69314)"
6457333,YDB6204,TB.KSA 76,0,0,Tug,525200567,1,5.2,CLASS B,0,0,NA,NA,NA,511,1156626,-3767597,5.8,2021-10-19T02:38:00Z,0,0101000020E61000000000000068EA5C40000000E009240EC0,ALERT-BLACKSHIP,"LINESTRING(115.6664 -3.779317,115.6664 -3.779313,115.6664 -3.779473,115.6663 -3.779457,115.6663 -3.779612,115.6662 -3.779605,115.6662 -3.77957,115.6661 -3.779562,115.6654 -3.779742,115.6657 -3.779747,115.6657 -3.779817,115.6652 -3.77846,115.6653 -3.77842,115.6654 -3.77835,115.6654 -3.778343,115.6654 -3.778357,115.6655 -3.778345,115.6656 -3.778752,115.6656 -3.77879,115.6654 -3.778812,115.6654 -3.778815,115.6654 -3.778827,115.6623 -3.775245,115.6445 -3.750865,115.6441 -3.750417,115.6486 -3.774183,115.6485 -3.774195,115.6486 -3.774138,115.6487 -3.773845,115.6487 -3.773845,115.6487 -3.773802,115.6487 -3.77396,115.6486 -3.774123,115.6487 -3.774058,115.6498 -3.775355,115.6494 -3.774655,115.6498 -3.775435,115.6652 -3.780323,115.6669 -3.780302,115.6894 -3.79477,115.6968 -3.809145,115.7289 -3.848042,115.7751 -3.884908,115.8054 -3.91162,115.8468 -3.950877,115.8869 -3.986113,115.9195 -4.016752,117.5094 -4.63504,117.5094 -4.63504)"
6457620,V7A2766,ATLANTIC BEAR,86,9880879,Cargo,538008795,132,12.5,BEI CN,0,1346,2022-06-19T20:00:00Z,NA,NA,20,1202896,7331912,14.7,2021-09-27T21:28:00Z,44,0101000020E6100000000000C088125E40000000C0E0531D40,ALERT-HLD-ALKI,"LINESTRING(118.5566 -2.74854,118.5627 -2.704505,118.5736 -2.449225,118.5763 -2.338448,118.6355 -2.06725,118.6355 -2.06725,118.7027 -1.735895,118.7342 -1.566937,118.7662 -1.39271,118.7904 -1.25962,118.8035 -1.116922,118.8352 -0.916823,118.8523 -0.761213,118.8904 -0.61096,118.925 -0.455555,118.9517 -0.317553,118.9768 -0.140872,118.9915 0.034942,119.0169 0.193832,119.0373 0.356783,119.0599 0.521298,119.087 0.683828,119.0862 0.828365,119.1352 1.002185,119.1711 1.177302,119.1987 1.343043,119.2284 1.504053,119.2546 1.655112,119.2682 1.802493,119.2925 1.954997,119.2925 1.954997)"
6458397,NA,KM.AJI CITRA SAMUDRA,0,0,Fishing,525800467,48,5.5,CLASS B,0,6,NA,NA,NA,511,110309,-631452,5.3,2021-09-27T13:27:00Z,33,0101000020E6100000000000A0C6935B4000000080114219C0,ALERT-AISDOWN-3DAY,"LINESTRING(113.619 -6.17132,120.8663 -7.54041,120.8663 -7.54041)"
6462574,NA,KM MUTIARA FAJAR FA,0,0,Fishing,525101762,68,6.2,CLASS B,0,15,NA,NA,NA,511,1079751,-5978443,6.9,2021-09-27T06:03:00Z,50,0101000020E61000000000000068FE5A4000000000EDE917C0,ALERT-AISDOWN-3DAY,"LINESTRING(114.4177 -6.253585,122.2412 -6.342605,122.2412 -6.342605)"
6465113,NA,TB.MANGKUPALAS,0,0,Tug,525101939,0,6.1,CLASS B,0,1425,NA,NA,NA,511,1126743,-7145468,6,2021-10-02T02:12:00Z,5,0101000020E6100000000000C0272B5C40000000A0F5941CC0,ALERT-AISDOWN-3DAY,"LINESTRING(117.0383 -6.49095,122.2133 -4.693345,122.2133 -4.693345)"
6632699,NA,TB. BERAU COAL 11,0,0,Tug,525900615,41,5.1,CLASS B,0,2433,NA,NA,NA,511,1182788,-2725835,5.5,2021-11-17T00:19:00Z,37,0101000020E6100000000000E0D7915D40000000A082CE05C0,ALERT-AISDOWN-3DAY,"LINESTRING(118.138 -2.503227,117.614 -0.302343,117.614 -0.302343)"
6637641,YBA4265,MATAHARI SUKSES 7A,0,0,Fishing,525201827,54,6.1,CLASS B,0,6,NA,NA,NA,511,1251693,-7023628,6.5,2021-09-25T03:53:00Z,6,0101000020E6100000000000C0D54A5F400000000032181CC0,ALERT-AISDOWN-3DAY,"LINESTRING(125.1693 -7.023628,113.2823 -6.065925,113.2823 -6.065925)"
6638097,YEB,HASILMELIMPAH10,0,0,Fishing,525800323,0,5.8,CLASS B,0,4727,NA,NA,NA,511,1319446,-7019545,7.9,2022-02-10T08:46:00Z,58,0101000020E6100000000000203A7E6040000000A003141CC0,ALERT-AISDOWN-3DAY,"LINESTRING(131.7432 -7.889874,106.8022 -6.100832,106.8022 -6.100832)"
6638412,YDA4797,TB.ENTEBE EMERALD 69,0,0,Tug,525015853,0,5.8,CLASS B,0,1228,NA,NA,NA,511,1167749,-1193562,5.8,2021-09-16T15:36:00Z,24,0101000020E61000000000000098315D4000000080D418F3BF,ALERT-AISDOWN-3DAY,"LINESTRING(120.1289 -5.753042,116.6997 -1.834443,116.6997 -1.834443)"
6640013,NA,TB. PERKASA 2,0,0,Tug,525300205,35,5.6,CLASS B,0,206,NA,NA,NA,511,1140275,-6232808,0,2021-09-24T11:59:00Z,36,0101000020E610000000000080C2815C400000004065EE18C0,ALERT-AISDOWN-3DAY,"LINESTRING(114.8936 -6.215333,122.3639 -3.336247,122.3639 -3.336247)"
6640300,NA,BINTANG MAS KARTIKA,0,0,Fishing,525900483,4,NULL,CLASS B,0,0,NA,NA,NA,511,116912,-5075511,0,2021-09-27T12:33:00Z,38,0101000020E6100000000000405E3A5D40000000C0524D14C0,ALERT-AISDOWN-3DAY,"LINESTRING(116.9075 -4.896175,116.9094 -5.074487,116.9094 -5.074487)"
6640300,NA,BINTANG MAS KARTIKA,0,0,Fishing,525900483,4,NULL,CLASS B,0,0,NA,NA,NA,511,116912,-5075511,0,2021-09-27T12:33:00Z,38,0101000020E6100000000000405E3A5D40000000C0524D14C0,ALERT-AISDOWN-3DAY,"LINESTRING(116.9003 -5.19625,116.8965 -5.197711,116.8965 -5.197711)"
6640300,NA,BINTANG MAS KARTIKA,0,0,Fishing,525900483,4,NULL,CLASS B,0,0,NA,NA,NA,511,116912,-5075511,0,2021-09-27T12:33:00Z,38,0101000020E6100000000000405E3A5D40000000C0524D14C0,ALERT-AISDOWN-3DAY,"LINESTRING(116.9107 -5.062087,116.9084 -5.060898,116.9084 -5.060898)"
6640300,NA,BINTANG MAS KARTIKA,0,0,Fishing,525900483,4,NULL,CLASS B,0,0,NA,NA,NA,511,116912,-5075511,0,2021-09-27T12:33:00Z,38,0101000020E6100000000000405E3A5D40000000C0524D14C0,ALERT-AISDOWN-3DAY,"LINESTRING(116.9093 -5.076042,116.9108 -5.062692,116.9108 -5.062692)"
6640300,NA,BINTANG MAS KARTIKA,0,0,Fishing,525900483,4,NULL,CLASS B,0,0,NA,NA,NA,511,116912,-5075511,0,2021-09-27T12:33:00Z,38,0101000020E6100000000000405E3A5D40000000C0524D14C0,ALERT-AISDOWN-3DAY,"LINESTRING(116.9101 -5.074467,117.0239 -5.030193,117.0239 -5.030193)"
6640513,PMZE,TRESNAWATI,0,0,Cargo,525011093,1,6.9,CLASS B,0,74,NA,NA,NA,511,1068642,-605996,6.5,2021-09-20T22:14:00Z,60,0101000020E6100000000000004FB75A4000000020663D18C0,ALERT-AISDOWN-3DAY,"LINESTRING(112.8111 -6.740458,120.8819 -9.818305,120.8819 -9.818305)"
6641139,NA,SPOB PROSPER THREE,0,0,Tanker,525600524,61,5.3,CLASS B,0,1,NA,NA,NA,511,1003493,-1067563,6.2,2021-10-05T11:56:00Z,5,0101000020E6100000000000E05A16594000000000BD14F1BF,ALERT-AISDOWN-3DAY,"LINESTRING(118.766 -2.123993,118.4894 -3.417492,118.4894 -3.417492)"
6641139,NA,SPOB PROSPER THREE,0,0,Tanker,525600524,61,5.3,CLASS B,0,1,NA,NA,NA,511,1003493,-1067563,6.2,2021-10-05T11:56:00Z,5,0101000020E6100000000000E05A16594000000000BD14F1BF,ALERT-AISDOWN-3DAY,"LINESTRING(114.3699 -5.210832,118.766 -2.123993,118.766 -2.123993)"
6643085,YDA6535,TB. SYUKUR 30,0,0,Tug,525022318,55,7.5,CLASS B,0,9,NA,NA,NA,511,1174619,-0.443932,7.6,2021-10-07T08:56:00Z,60,0101000020E6100000000000C08F5D5D40000000C06169DCBF,ALERT-AISDOWN-3DAY,"LINESTRING(118.4409 -3.007167,118.5507 -3.185318,118.5507 -3.185318)"
6643085,YDA6535,TB. SYUKUR 30,0,0,Tug,525022318,55,7.5,CLASS B,0,9,NA,NA,NA,511,1174619,-0.443932,7.6,2021-10-07T08:56:00Z,60,0101000020E6100000000000C08F5D5D40000000C06169DCBF,ALERT-AISDOWN-3DAY,"LINESTRING(118.7299 -3.438318,118.4685 -3.052285,118.4685 -3.052285)"
6643085,YDA6535,TB. SYUKUR 30,0,0,Tug,525022318,55,7.5,CLASS B,0,9,NA,NA,NA,511,1174619,-0.443932,7.6,2021-10-07T08:56:00Z,60,0101000020E6100000000000C08F5D5D40000000C06169DCBF,ALERT-AISDOWN-3DAY,"LINESTRING(117.699 -0.474958,118.4406 -3.007573,118.4406 -3.007573)"
6644220,YC5730,KLM.MTR HATI SETIA,0,0,Cargo,525500076,72,5.8,CLASS B,0,2137,NA,NA,NA,511,1191694,-0.48116000000000003,9.4,2021-09-27T00:52:00Z,30,0101000020E610000000000080D7CA5D400000006053CBDEBF,ALERT-AISDOWN-3DAY,"LINESTRING(134.1088 -5.791254,117.4925 0.16347,117.4925 0.16347)"
6649357,NA,PUTRA SURYA SAKTI 1,0,0,Unspecified,525600585,4,0,CLASS B,0,0,NA,NA,NA,511,1159076,-7492088,0,2021-09-27T23:26:00Z,60,0101000020E61000000000002016FA5C40000000E0E5F71DC0,ALERT-AISDOWN-3DAY,"LINESTRING(115.7653 -7.302942,116.7113 -6.878667,116.7113 -6.878667)"
6649357,NA,PUTRA SURYA SAKTI 1,0,0,Unspecified,525600585,4,0,CLASS B,0,0,NA,NA,NA,511,1159076,-7492088,0,2021-09-27T23:26:00Z,60,0101000020E61000000000002016FA5C40000000E0E5F71DC0,ALERT-AISDOWN-3DAY,"LINESTRING(115.8527 -7.551518,115.8584 -7.535192,115.8584 -7.535192)"
6646879,NA,ASHLEIGH 02,0,9935753,Tug,525201845,30,5.5,SATUI,0,197,2022-05-23T10:00:00Z,NA,NA,511,1200384,-5772315,6,2021-09-28T09:52:00Z,98,0101000020E61000000000002075025E40000000C0D91617C0,ALERT-BLACKSHIP,"LINESTRING(115.3588 -3.912985,115.3588 -3.912985,115.3587 -3.913065,115.3587 -3.913065,115.3588 -3.912815,115.3587 -3.912892,115.3588 -3.912877,115.4055 -3.926768,115.5065 -3.966732,115.644 -4.021914,115.688 -4.031677,115.7999 -4.139985,115.7999 -4.139985,115.9605 -4.22215,115.9605 -4.22215,116.0024 -4.2435,116.0718 -4.278817,116.1492 -4.308518,117.0966 -4.630778,117.4163 -4.739218,117.844 -4.884645,117.844 -4.884645,117.9144 -4.908573,118.0124 -4.941721,118.0124 -4.941721,119.6263 -5.806952,119.6395 -5.806012,119.7243 -5.800642,119.7953 -5.79403,120.0165 -5.77566,120.0358 -5.772715,120.1159 -5.760179,122.1979 -4.754128,122.4945 -3.823178,122.4925 -3.822065,122.4925 -3.822065,122.4925 -3.822048,122.4925 -3.822048,122.4925 -3.822127,122.4925 -3.82206,122.4925 -3.82201,122.4925 -3.821985,122.4925 -3.822015,122.4924 -3.822038,122.4917 -3.820782,122.5143 -3.851538,122.4928 -3.821877,122.4928 -3.821817,122.4928 -3.821817)"
6646879,NA,ASHLEIGH 02,0,9935753,Tug,525201845,30,5.5,SATUI,0,197,2022-05-23T10:00:00Z,NA,NA,511,1200384,-5772315,6,2021-09-28T09:52:00Z,98,0101000020E61000000000002075025E40000000C0D91617C0,ALERT-BLACKSHIP,"LINESTRING(115.3168 -3.912677,115.3168 -3.912753,115.3168 -3.912738,115.3167 -3.912657,115.3168 -3.912538,115.3168 -3.912798,115.3169 -3.912762,115.3169 -3.9127,115.3169 -3.912405,115.3168 -3.912518,115.3169 -3.912485,115.3169 -3.912427,115.3168 -3.912455,115.3169 -3.91248,115.3169 -3.912447,115.317 -3.912328,115.3169 -3.912418,115.3169 -3.912418,115.3169 -3.912437,115.3169 -3.912383,115.3169 -3.912478,115.3512 -3.912502,115.3512 -3.912502,115.3588 -3.912985,115.3588 -3.912985,115.3587 -3.913065,115.3587 -3.913065,115.3588 -3.912815,115.3587 -3.912892,115.3588 -3.912877,115.4055 -3.926768,115.5065 -3.966732,115.644 -4.021914,115.688 -4.031677,115.7999 -4.139985,115.7999 -4.139985,115.9605 -4.22215,115.9605 -4.22215,116.0024 -4.2435,116.0718 -4.278817,116.1492 -4.308518,117.0966 -4.630778,117.4163 -4.739218,117.844 -4.884645,117.844 -4.884645,117.9144 -4.908573,118.0124 -4.941721,118.0124 -4.941721,118.0124 -4.941721)"
6646879,NA,ASHLEIGH 02,0,9935753,Tug,525201845,30,5.5,SATUI,0,197,2022-05-23T10:00:00Z,NA,NA,511,1200384,-5772315,6,2021-09-28T09:52:00Z,98,0101000020E61000000000002075025E40000000C0D91617C0,ALERT-BLACKSHIP,"LINESTRING(122.1769 -4.816497,122.1769 -4.816497,120.0388 -5.77233,120.0388 -5.77233,119.81 -5.792905,119.7867 -5.794687,119.7448 -5.79781,119.6992 -5.801378,119.6551 -5.804783,119.2988 -5.691987,119.2988 -5.691987,119.2546 -5.664562,119.1081 -5.573687,119.0841 -5.558855,117.6599 -4.82218,117.6599 -4.82218,117.4854 -4.759648,117.482 -4.760465,117.4356 -4.746027,117.4088 -4.736865,117.3629 -4.721235,117.2262 -4.674852,117.2001 -4.66589,117.1416 -4.646108,116.1394 -4.29469,116.1394 -4.29469,116.0823 -4.284845,116.0191 -4.253365,115.9429 -4.215607,115.9072 -4.197854,115.8522 -4.171842,115.8237 -4.157795,115.7693 -4.12944,115.7693 -4.12944,115.7213 -4.10578,115.6895 -4.090005,115.5088 -4.000643,115.4948 -3.993542,115.3209 -3.899035,115.3209 -3.899022,115.3209 -3.898938,115.3208 -3.898825,115.3209 -3.898943,115.3208 -3.898805,115.3069 -3.892268,115.3071 -3.89218,115.3072 -3.892315,115.3071 -3.892295,115.3071 -3.892295)"
6646879,NA,ASHLEIGH 02,0,9935753,Tug,525201845,30,5.5,SATUI,0,197,2022-05-23T10:00:00Z,NA,NA,511,1200384,-5772315,6,2021-09-28T09:52:00Z,98,0101000020E61000000000002075025E40000000C0D91617C0,ALERT-BLACKSHIP,"LINESTRING(115.4872 -3.821162,115.4872 -3.821162,115.5283 -3.853568,115.5283 -3.853505,115.5283 -3.853505,115.5283 -3.853573,115.5283 -3.853573,115.5283 -3.853603,115.5283 -3.853603,117.7067 -4.838333,117.7217 -4.8433,117.8147 -4.874902,119.4336 -5.775568,119.639 -5.8063,119.6706 -5.803798,119.7273 -5.797167,119.7817 -5.79998,119.8763 -5.787755,119.943 -5.78265,120.007 -5.777147,120.0217 -5.774853,120.1777 -5.749667,122.1769 -4.816497,122.1769 -4.816497,120.0388 -5.77233,120.0388 -5.77233,119.81 -5.792905,119.7867 -5.794687,119.7448 -5.79781,119.6992 -5.801378,119.6551 -5.804783,119.2988 -5.691987,119.2988 -5.691987,119.2546 -5.664562,119.1081 -5.573687,119.0841 -5.558855,117.6599 -4.82218,117.6599 -4.82218,117.4854 -4.759648,117.482 -4.760465,117.4356 -4.746027,117.4088 -4.736865,117.3629 -4.721235,117.2262 -4.674852,117.2001 -4.66589,117.1416 -4.646108,116.1394 -4.29469,116.1394 -4.29469,116.1394 -4.29469)"
6649505,YEB5226,YALATIFA PUTRA 2,0,0,Fishing,525600483,57,0,CLASS B,0,0,NA,NA,NA,511,1127309,-6702468,0,2021-11-09T09:24:00Z,60,0101000020E610000000000020C72E5C40000000C053CF1AC0,ALERT-AISDOWN-3DAY,"LINESTRING(112.9529 -6.72376,123.9817 -6.40756,123.9817 -6.40756)"
6649506,YDB3325,ASHLEIGH 03,0,9935765,Tug,525201843,61,5.7,BUNATI,286,255,2022-06-19T06:00:00Z,2022-06-18T07:13:00Z,NA,511,1196205,-577691,6,2021-09-28T09:52:00Z,98,0101000020E610000000000040B6E75D40000000408E1B17C0,ALERT-BLACKSHIP,"LINESTRING(115.3267 -3.911737,115.3267 -3.911737,115.3993 -3.92282,115.5381 -3.975145,115.6245 -4.0077,115.745 -4.054013,115.745 -4.054013,115.8245 -4.083642,115.8745 -4.102165,115.9997 -4.14972,116.1023 -4.162997,116.2521 -4.176215,117.3433 -4.608035,119.6358 -5.7773,119.6358 -5.7773,119.69 -5.787251,119.7487 -5.788685,119.8057 -5.782205,120.0032 -5.76104,120.0123 -5.760113,120.1693 -5.74366,120.1693 -5.74366,122.4935 -3.821238,122.512 -3.836902,122.512 -3.836902,122.7875 -3.940443,122.8384 -4.002507,120.2274 -5.737195,120.2274 -5.737195,120.1818 -5.741014,120.108 -5.749395,120.079 -5.752762,120.0395 -5.760413,119.9782 -5.76815,119.9325 -5.768687,119.8833 -5.773477,119.8507 -5.777184,119.8075 -5.779839,119.7655 -5.785495,119.7056 -5.789605,119.6869 -5.784722,119.6471 -5.773522,119.5552 -5.749817,119.5552 -5.749817,119.5028 -5.736178,119.4512 -5.722018,119.4066 -5.709613,119.3612 -5.69842,119.3612 -5.69842)"
6649506,YDB3325,ASHLEIGH 03,0,9935765,Tug,525201843,61,5.7,BUNATI,286,255,2022-06-19T06:00:00Z,2022-06-18T07:13:00Z,NA,511,1196205,-577691,6,2021-09-28T09:52:00Z,98,0101000020E610000000000040B6E75D40000000408E1B17C0,ALERT-BLACKSHIP,"LINESTRING(115.3279 -3.912688,115.3279 -3.912703,115.3276 -3.913233,115.3263 -3.913135,115.3261 -3.913018,115.326 -3.912025,115.3264 -3.91176,115.3265 -3.911715,115.3267 -3.911737,115.3267 -3.911737,115.3993 -3.92282,115.5381 -3.975145,115.6245 -4.0077,115.745 -4.054013,115.745 -4.054013,115.8245 -4.083642,115.8745 -4.102165,115.9997 -4.14972,116.1023 -4.162997,116.2521 -4.176215,117.3433 -4.608035,119.6358 -5.7773,119.6358 -5.7773,119.69 -5.787251,119.7487 -5.788685,119.8057 -5.782205,120.0032 -5.76104,120.0123 -5.760113,120.1693 -5.74366,120.1693 -5.74366,122.4935 -3.821238,122.512 -3.836902,122.512 -3.836902,122.7875 -3.940443,122.8384 -4.002507,120.2274 -5.737195,120.2274 -5.737195,120.1818 -5.741014,120.108 -5.749395,120.079 -5.752762,120.0395 -5.760413,119.9782 -5.76815,119.9325 -5.768687,119.8833 -5.773477,119.8507 -5.777184,119.8075 -5.779839,119.7655 -5.785495,119.7056 -5.789605,119.7056 -5.789605)"
